xc1,xc2,w1,w2
5.09,5.09,0.0584313225569195,0.0584313225569195
4.9986666666667,4.9986666666667,0.0700067012880865,0.0700067012880865
5.0226666666667,5.0226666666667,0.0700041865656882,0.0700041865656882
5.0246666666667,5.0246666666667,0.0669583711533512,0.0669583711533512
5.0173333333333,5.0173333333333,0.0667626005033854,0.0667626005033854
4.9913333333333,4.9913333333333,0.0785498068093533,0.0785498068093533
5.0313333333333,5.0313333333333,0.0911404040758326,0.0911404040758326
5.036,5.036,0.0916949381449488,0.0916949381449488
4.9593333333333,4.9593333333333,0.0669998293178979,0.0669998293178979
5.0386666666667,5.0386666666667,0.0663725697097695,0.0663725697097695
5.0473333333333,5.0473333333333,0.0721674362327205,0.0721674362327205
5.0213333333333,5.0213333333333,0.0690588770641209,0.0690588770641209
5.0326666666667,5.0326666666667,0.0680552339947758,0.0680552339947758
4.9893333333333,4.9893333333333,0.0734179846541974,0.0734179846541974
5.016,5.016,0.0664318706309031,0.0664318706309031
5.0546666666667,5.0546666666667,0.0663472458919987,0.0663472458919987
5.0553333333333,5.0553333333333,0.0665915421594914,0.0665915421594914
5.0646666666667,4.6453333333333,0.0663813777670326,0.0985261733624236
5.0506666666667,4.7453333333333,0.0712321116873484,0.078588158551443
5.032,5.032,0.0780941775522814,0.0780941775522814
5.024,5.024,0.0772886486400486,0.0772886486400486
5.0593333333333,5.0593333333333,0.0657698579230335,0.0657698579230335
5.0106666666667,5.0106666666667,0.083824239250454,0.083824239250454
5.0773333333333,5.0773333333333,0.0747673228738233,0.0747673228738233
5.0646666666667,5.0646666666667,0.104372259632535,0.104372259632535
5.118,5.118,0.131932537210384,0.131932537210384
5.1126666666667,5.1126666666667,0.141383612643582,0.141383612643582
5.116,5.116,0.20363143896357,0.20363143896357
4.9106666666667,5.1353333333333,0.0819001170003935,0.0779161645976982
4.902,5.1493333333333,0.0652064725632284,0.0550465886775164
4.994,5.1833333333333,0.0735637142830949,0.0439870056958842
4.9966666666667,5.154,0.0605972747727668,0.0392750117579137
4.9673333333333,5.1606666666667,0.0639679888562323,0.0342629042901192
4.9566666666667,5.572,0.0665660522369418,0.163960943477651
5.0106666666667,5.1766666666667,0.0587553748901639,0.0353795900494003
5.0053333333333,5.7373333333333,0.0645249343605387,0.155712273851266
4.9586666666667,5.81,0.0583640718530338,0.149173971563554
4.976,5.8866666666667,0.0668575987505271,0.140625980989772
4.9726666666667,5.1533333333333,0.0661112879399157,0.0282013396686027
4.938,6.03,0.0555234386564871,0.127092745644532
4.9653333333333,6.1093333333333,0.0602368817685575,0.0967595653258586
4.9266666666667,4.9266666666667,0.0710816825854987,0.0710816825854987
4.966,4.966,0.0671531568208721,0.0671531568208721
4.9226666666667,4.9226666666667,0.0592518831295843,0.0592518831295843
4.9506666666667,4.9506666666667,0.0572767545989556,0.0572767545989556
4.9426666666667,4.9426666666667,0.0639962135372691,0.0639962135372691
5.0193333333333,5.0193333333333,0.0656862241369147,0.0656862241369147
5.0013333333333,5.1886666666667,0.0658123104446222,0.0313836660310418
5.026,5.026,0.0599825328625938,0.0599825328625938
